0.397870147	0.135382033
0.401572911	0.135140818
0.405275674	0.134923688
0.408978444	0.134728337
0.412681205	0.134552664
0.416383982	0.134394748
0.420086761	0.134252845
0.423789528	0.134125367
0.427492296	0.134010875
0.431195061	0.133908062
0.434897837	0.133815745
0.438600611	0.133732852
0.442303382	0.133658412
0.446006148	0.133591546
0.449708926	0.133531454
0.453411684	0.133477412
0.457114441	0.133428756
0.460817193	0.133384883
0.464519943	0.133345233
0.468222694	0.133309288
0.471925449	0.133276563
0.475628215	0.133246594
0.479330982	0.133218932
0.483033747	0.133193135
0.486736511	0.133168753
0.490439263	0.133145318
0.494142033	0.133122331
0.497844817	0.133099241
0.501547588	0.13307543
0.505250356	0.133050187
0.508953106	0.133022675
0.512655855	0.132991901
0.516358615	0.132956668
0.520061386	0.132915522
0.523764154	0.13286669
0.527466922	0.132807995
0.531169691	0.132736767
0.534872451	0.132649723
0.538575207	0.132542834
0.542277974	0.132411163
0.54598074	0.13224869
0.549683501	0.13204811
0.55338627	0.131800619
0.55708902	0.131495713
0.560791784	0.131121006
0.564494537	0.130662135
0.568197299	0.130102779
0.571900057	0.129424911
0.575602818	0.128609351
0.579305582	0.127636753
0.583008351	0.126489103
0.586711119	0.125151788
0.590413886	0.123616128
0.594116642	0.121882149
0.597819412	0.11996109
0.601522182	0.117877112
0.605224955	0.115667415
0.608927724	0.113380425
0.612630478	0.111071964
0.61633325	0.108799954
0.620036027	0.106618768
0.623738798	0.104574226
0.627441562	0.102700248
0.631144326	0.101017566
0.634847115	0.099534316
0.638549884	0.098248029
0.642252651	0.097148231
0.64595543	0.096219209
0.649658232	0.095442443
0.653361005	0.094798533
0.657063775	0.094268535
0.660766564	0.093834843
0.664469339	0.093481656
0.668172119	0.093195151
0.671874891	0.092963473
0.67557767	0.092776609
0.679280441	0.092626202
0.68298322	0.09250534
0.686686002	0.092408348
0.690388779	0.092330595
0.694091555	0.092268319
0.697794325	0.092218472
0.701497094	0.092178596
0.705199875	0.09214671
0.708902639	0.092121221
0.712605404	0.092100852
0.716308185	0.092084577
0.720010954	0.092071576
0.723713711	0.092061192
0.727416484	0.092052898
0.731119252	0.092046275
0.734822036	0.092040985
0.7385248	0.092036761
0.742227568	0.092033388
0.74593034	0.092030695
0.749633119	0.092028544
0.753335892	0.092026826
0.757038685	0.092025454
0.76074146	0.092024359
0.764444224	0.092023484
0.768146984	0.092022785
0.77184976	0.092022226
0.775552533	0.09202178
0.779255308	0.092021424
0.782958073	0.092021139
0.786660853	0.092020912
0.790363639	0.09202073
0.794066407	0.092020585
0.797769181	0.092020468
0.801471972	0.092020375
0.80517474	0.092020301
0.808877513	0.092020241
0.812580278	0.092020194
0.816283043	0.092020156
0.819985807	0.092020125
0.823688582	0.092020101
0.827391363	0.092020081
0.831094112	0.092020065
0.834796875	0.092020053
0.838499654	0.092020043
0.842202418	0.092020034
0.845905185	0.092020028
0.849607966	0.092020023
0.853310746	0.092020018
0.857013527	0.092020015
0.860716309	0.092020012
0.864419074	0.09202001
0.868121861	0.092020008
0.871824645	0.092020007
0.875527416	0.092020006
0.879230193	0.092020005
0.882932958	0.092020004
0.886635728	0.092020003
0.890338494	0.092020003
0.894041256	0.092020002
0.897744037	0.092020002
0.901446801	0.092020002
1	0.09202
