Time [s],Current [A],Terminal voltage [V],Loss of charge to sei [Ah]
803100.0,-5.256667327752667e-06,3.9,0.011039954742912021
803160.0,-5.256489599867983e-06,3.9,0.011040503748218505
803220.0000000001,-5.256312119914372e-06,3.9,0.011041052728896873
803280.0,-5.256134848080928e-06,3.9,0.011041601673537429
803340.0,-5.255957586551004e-06,3.9,0.011042150616383585
803400.0,-5.2557800499720445e-06,3.9,0.011042699544314426
803460.0,-5.255602410559494e-06,3.9,0.011043248458352289
803520.0000000001,-5.255425001887051e-06,3.9,0.011043797347774286
803580.0,-5.255247821425202e-06,3.9,0.011044346201176433
803640.0,-5.255070652356534e-06,3.9,0.01104489505278508
803700.0,-5.2548932339958894e-06,3.9,0.01104544388948587
803760.0,-5.254715670412121e-06,3.9,0.011045992712300579
803820.0000000001,-5.254538359748769e-06,3.9,0.011046541510511706
803880.0,-5.254361266324822e-06,3.9,0.01104709027272093
803940.0,-5.254184183657906e-06,3.9,0.011047639033137541
804000.0,-5.2540068444632015e-06,3.9,0.011048187778653724
804060.0,-5.253829353210782e-06,3.9,0.011048736510290763
804120.0000000001,-5.253652141326685e-06,3.9,0.011049285217336464
804180.0,-5.253475141684944e-06,3.9,0.011049833888398215
804240.0,-5.25329815257523e-06,3.9,0.011050382557668235
804300.0,-5.253120884395543e-06,3.9,0.011050931212045255
804360.0,-5.252943497287681e-06,3.9,0.011051479852550035
804420.0000000001,-5.252766377535754e-06,3.9,0.011052028468475738
804480.0,-5.25258946063086e-06,3.9,0.0110525770484354
804540.0,-5.2524125537309835e-06,3.9,0.011053125626604232
804600.0000000001,-5.252235377547295e-06,3.9,0.011053674189887485
804660.0,-5.252058100173073e-06,3.9,0.011054222739305395
804720.0000000001,-5.251881027446483e-06,3.9,0.011054771264156476
804780.0,-5.251704214441282e-06,3.9,0.011055319753059433
804840.0,-5.2515274144528875e-06,3.9,0.011055868240172444
804900.0000000001,-5.251350317559113e-06,3.9,0.01105641671240727
804960.0,-5.251173101985791e-06,3.9,0.011056965170783683
805020.0000000001,-5.250996151240966e-06,3.9,0.011057513604605483
805080.0,-5.250819420444218e-06,3.9,0.011058062002497038
805140.0,-5.2506427005364425e-06,3.9,0.011058610398599556
805200.0000000001,-5.2504656914741065e-06,3.9,0.01105915877983129
805260.0,-5.250288564836683e-06,3.9,0.0110597071472115
805320.0,-5.250111695153052e-06,3.9,0.011060255490049329
805380.0,-5.249935046956674e-06,3.9,0.011060803796974788
805440.0,-5.249758409714537e-06,3.9,0.011061352102112088
805500.0000000001,-5.24958151602133e-06,3.9,0.011061900392386017
805560.0,-5.249404449249002e-06,3.9,0.011062448668815303
805620.0,-5.249227699794134e-06,3.9,0.011062996920714423
805680.0,-5.249051138037357e-06,3.9,0.011063545136719031
805740.0,-5.248874585478658e-06,3.9,0.01106409335093637
805800.0000000001,-5.248697761124593e-06,3.9,0.011064641550297745
805860.0,-5.2485208108141525e-06,3.9,0.011065189735821346
805920.0,-5.248344151169805e-06,3.9,0.011065737896826973
805980.0,-5.24816766145778e-06,3.9,0.01106628602195596
806040.0,-5.24799118014147e-06,3.9,0.011066834145298549
806100.0000000001,-5.247814466302279e-06,3.9,0.01106738225379256
806160.0,-5.247637595783143e-06,3.9,0.011067930348455676
806220.0,-5.247461011298022e-06,3.9,0.011068478418613019
806280.0,-5.247284614358441e-06,3.9,0.011069026452911534
806340.0,-5.247108226633301e-06,3.9,0.011069574485424564
806400.0000000001,-5.2469315821646e-06,3.9,0.01107012250309638
806460.0,-5.246754813946897e-06,3.9,0.011070670506944193
806520.0,-5.246578324874174e-06,3.9,0.011071218486298391
806580.0000000001,-5.246402014836595e-06,3.9,0.011071766429811603
806640.0,-5.246225713569206e-06,3.9,0.011072314371540187
806700.0000000001,-5.246049148664291e-06,3.9,0.011072862298434955
806760.0,-5.245872490066426e-06,3.9,0.01107341021151257
806820.0,-5.245696073850054e-06,3.9,0.011073958100108751
806880.0000000001,-5.245519856225628e-06,3.9,0.01107450595288175
806940.0,-5.245343648445676e-06,3.9,0.011075053803871013
807000.0000000001,-5.2451671622069304e-06,3.9,0.011075601640033801
807060.0,-5.244990580987808e-06,3.9,0.011076149462386326
807120.0,-5.244814238718859e-06,3.9,0.011076697260269568
807180.0000000001,-5.24463811916582e-06,3.9,0.011077245022347398
807240.0,-5.244462010586388e-06,3.9,0.011077792782642402
807300.0,-5.244285627279728e-06,3.9,0.011078340528118309
807360.0,-5.244109122306877e-06,3.9,0.011078888259790781
807420.0,-5.243932864012343e-06,3.9,0.011079435967006125
807480.0000000001,-5.243756834293098e-06,3.9,0.01107998363843383
807540.0,-5.243580815940837e-06,3.9,0.011080531308079592
807600.0,-5.243404516692741e-06,3.9,0.011081078962913606
807660.0,-5.243228058975375e-06,3.9,0.011081626603951044
807720.0,-5.243051929705605e-06,3.9,0.011082174220543499
807780.0000000001,-5.242875981621768e-06,3.9,0.011082721801366083
807840.0,-5.242700042340137e-06,3.9,0.011083269380407587
807900.0,-5.2425238313109135e-06,3.9,0.011083816944644699
807960.0,-5.242347509527897e-06,3.9,0.011084364495092085
808020.0,-5.242171437553256e-06,3.9,0.011084912021106598
808080.0000000001,-5.2419955741863415e-06,3.9,0.011085459511368998
808140.0,-5.241819721178371e-06,3.9,0.011086006999851213
808200.0,-5.241643588588645e-06,3.9,0.011086554473536375
808260.0,-5.241467356225019e-06,3.9,0.011087101933438643
808320.0,-5.241291357689359e-06,3.9,0.011087649368920165
808380.0000000001,-5.241115586355201e-06,3.9,0.011088196768667295
808440.0,-5.24093982630271e-06,3.9,0.011088744166635137
808500.0,-5.240763804065014e-06,3.9,0.011089291549813248
808560.0,-5.240587641428879e-06,3.9,0.011089838919215299
808620.0,-5.24041174788274e-06,3.9,0.011090386264208727
808680.0000000001,-5.240236059413083e-06,3.9,0.011090933573485465
808740.0,-5.2400603810847535e-06,3.9,0.011091480880983795
808800.0,-5.23988443721088e-06,3.9,0.011092028173699725
808860.0000000001,-5.23970833958809e-06,3.9,0.011092575452646443
808920.0,-5.2395325377982914e-06,3.9,0.01109312270719662
808980.0000000001,-5.239356946222155e-06,3.9,0.011093669926047817
809040.0,-5.239181365013035e-06,3.9,0.011094217143121482
809100.0,-5.239005496613316e-06,3.9,0.011094764345420076
809160.0000000001,-5.238829513361001e-06,3.9,0.011095311533956275
809220.0,-5.238653774711766e-06,3.9,0.011095858698108023
809280.0,-5.238478270486885e-06,3.9,0.011096405826578486
809340.0,-5.23830277792681e-06,3.9,0.01109695295327228
809400.0,-5.238126994758599e-06,3.9,0.011097500065198343
809460.0000000001,-5.237951119466223e-06,3.9,0.011098047163368811
809520.0,-5.237775473683408e-06,3.9,0.011098594237166916
809580.0,-5.237600047863132e-06,3.9,0.0110991412753014
809640.0,-5.2374246329853446e-06,3.9,0.011099688311660107
809700.0,-5.237248933780568e-06,3.9,0.011100235333258376
809760.0000000001,-5.237073130927972e-06,3.9,0.01110078234110788
809820.0,-5.236897594299742e-06,3.9,0.011101329324597092
809880.0,-5.236722248574382e-06,3.9,0.011101876272440324
809940.0,-5.236546912248928e-06,3.9,0.011102423218508673
810000.0,-5.236371331947169e-06,3.9,0.011102970149823877
810060.0000000001,-5.2361955875352004e-06,3.9,0.011103517067397128
810120.0,-5.2360201531803054e-06,3.9,0.011104063960622149
810180.0,-5.2358448925597555e-06,3.9,0.011104610818218832
810240.0,-5.235669640433403e-06,3.9,0.011105157674041502
810300.0,-5.235494120522664e-06,3.9,0.01110570451511835
810360.0000000001,-5.235318502079217e-06,3.9,0.011106251342460035
810420.0,-5.235143117474556e-06,3.9,0.011106798145465524
810480.0,-5.2349679540339375e-06,3.9,0.011107344912860322
810540.0,-5.23479280156858e-06,3.9,0.011107891678481979
810600.0,-5.234617362893344e-06,3.9,0.011108438429365096
810660.0000000001,-5.23444182476521e-06,3.9,0.011108985166519864
810720.0,-5.234266541486672e-06,3.9,0.01110953187935046
810780.0,-5.2340914547104295e-06,3.9,0.011110078556587995
810840.0000000001,-5.233916377593373e-06,3.9,0.011110625232053242
810900.0,-5.233741056386834e-06,3.9,0.011111171892787272
810960.0000000001,-5.233565582443507e-06,3.9,0.011111718539799715
811020.0,-5.233390403591084e-06,3.9,0.011112265162500018
811080.0,-5.233215405672374e-06,3.9,0.011112811749624855
811140.0000000001,-5.2330404166321184e-06,3.9,0.011113358334978302
811200.0,-5.2328651659717866e-06,3.9,0.01111390490560779
811260.0000000001,-5.232689776665743e-06,3.9,0.011114451462522486
811320.0,-5.232514671649327e-06,3.9,0.011114997995137075
811380.0,-5.232339763590527e-06,3.9,0.01111554449219377
811440.0000000001,-5.2321648652062944e-06,3.9,0.011116090987479935
811500.0,-5.231989704809466e-06,3.9,0.011116637468049433
811560.0,-5.231814425410497e-06,3.9,0.011117183934910926
811620.0,-5.231639407827865e-06,3.9,0.011117730377484307
811680.0,-5.231464574336307e-06,3.9,0.011118276784517354
811740.0000000001,-5.231289749905052e-06,3.9,0.01111882318978078
811800.0,-5.231114674042164e-06,3.9,0.011119369580334795
811860.0,-5.230939476438538e-06,3.9,0.011119915957187554
811920.0,-5.230764551606227e-06,3.9,0.011120462309764222
811980.0,-5.230589820320036e-06,3.9,0.011121008626818125
812040.0000000001,-5.230415098506886e-06,3.9,0.011121554942103255
812100.0,-5.230240085217707e-06,3.9,0.011122101242686247
812160.0,-5.2300649775819485e-06,3.9,0.011122647529574762
812220.0,-5.229890129546282e-06,3.9,0.01112319379219916
812280.0,-5.229715482135127e-06,3.9,0.011123740019318332
812340.0000000001,-5.2295408446249485e-06,3.9,0.011124286244669605
812400.0,-5.229365923208862e-06,3.9,0.011124832455326002
812460.0,-5.2291909113882126e-06,3.9,0.011125378652294687
812520.0,-5.2290161388665004e-06,3.9,0.011125924825011234
812580.0,-5.2288415755451804e-06,3.9,0.01112647096224008
812640.0000000001,-5.228667022540389e-06,3.9,0.011127017097701907
812700.0,-5.228492197528328e-06,3.9,0.011127563218476107
812760.0,-5.228317271789811e-06,3.9,0.011128109325569359
812820.0000000001,-5.22814257792571e-06,3.9,0.011128655408422419
812880.0,-5.227968107485606e-06,3.9,0.011129201455805319
812940.0000000001,-5.227793648118986e-06,3.9,0.011129747501422047
813000.0,-5.227618899497639e-06,3.9,0.01113029353235841
813060.0,-5.227444049650417e-06,3.9,0.011130839549620563
813120.0000000001,-5.22726945331057e-06,3.9,0.01113138554265451
813180.0,-5.227095068976013e-06,3.9,0.011131931500235755
813240.0000000001,-5.2269206951506474e-06,3.9,0.011132477456051733
813300.0,-5.226746038433965e-06,3.9,0.011133023397194566
813360.0,-5.226571299273977e-06,3.9,0.011133569324669936
813420.0000000001,-5.226396766713511e-06,3.9,0.011134115227929054
813480.0,-5.226222465297874e-06,3.9,0.01113466109575296
813540.0,-5.2260481754155395e-06,3.9,0.011135206961812466
813600.0,-5.225873592831835e-06,3.9,0.011135752813206074
813660.0,-5.2256989463148235e-06,3.9,0.011136298650938946
813720.0000000001,-5.225524513234262e-06,3.9,0.011136844464467504
813780.0,-5.2253502896652186e-06,3.9,0.011137390242578316
813840.0,-5.225176076554264e-06,3.9,0.011137936018925605
813900.0,-5.225001604068595e-06,3.9,0.011138481780614216
813960.0,-5.22482699869971e-06,3.9,0.011139027528648825
814020.0000000001,-5.224652677339585e-06,3.9,0.011139573252491064
814080.0,-5.224478543463296e-06,3.9,0.01114011894093301
814140.0,-5.224304418784674e-06,3.9,0.011140664627612294
814200.0,-5.224130022949476e-06,3.9,0.011141210299640126
814260.0,-5.223955525068533e-06,3.9,0.011141755958020683
814320.0000000001,-5.2237812688358395e-06,3.9,0.011142301592220787
814380.0,-5.223607221966333e-06,3.9,0.011142847191038044
814440.0,-5.223433185500936e-06,3.9,0.011143392788093504
814500.0,-5.223258886212559e-06,3.9,0.011143938370504735
814560.0,-5.223084463608743e-06,3.9,0.011144483939275408
814620.0000000001,-5.222910297232447e-06,3.9,0.011145029483877548
814680.0,-5.222736338097932e-06,3.9,0.011145574993114254
814740.0,-5.222562389196335e-06,3.9,0.011146120500590042
814800.0000000001,-5.222388163301735e-06,3.9,0.011146665993428796
814860.0,-5.222213829603799e-06,3.9,0.011147211472633735
814920.0000000001,-5.2220397419148915e-06,3.9,0.011147756927682015
814980.0,-5.22186586587498e-06,3.9,0.011148302347382287
815040.0,-5.221692000338151e-06,3.9,0.011148847765322498
815100.0000000001,-5.221517889762251e-06,3.9,0.011149393168632893
815160.0,-5.221343637073024e-06,3.9,0.011149938558316176
815220.0000000001,-5.2211696489160146e-06,3.9,0.011150483923854699
815280.0,-5.220995857109811e-06,3.9,0.011151029254062618
815340.0,-5.220822074976587e-06,3.9,0.011151574582511332
815400.0000000001,-5.220648002261629e-06,3.9,0.01115211989633743
815460.0,-5.22047386415364e-06,3.9,0.011152665196543128
815520.0,-5.220299947026645e-06,3.9,0.011153210472615933
815580.0,-5.220126246382782e-06,3.9,0.011153755713375516
815640.0,-5.219952556480992e-06,3.9,0.011154300952376772
815700.0000000001,-5.219778589597e-06,3.9,0.011154846176762606
815760.0,-5.219604502459343e-06,3.9,0.01115539138753473
815820.0,-5.219430700834755e-06,3.9,0.011155936574185846
815880.0,-5.219257078041431e-06,3.9,0.011156481725541099
815940.0,-5.219083463981965e-06,3.9,0.011157026875138906
816000.0000000001,-5.218909588992447e-06,3.9,0.011157572010128458
816060.0,-5.2187355912647306e-06,3.9,0.011158117131511
816120.0,-5.218561859681097e-06,3.9,0.011158662228784403
816180.0,-5.218388324044485e-06,3.9,0.011159207290779299
816240.0,-5.218214798071778e-06,3.9,0.011159752351017599
816300.0000000001,-5.2180410133743685e-06,3.9,0.011160297396654834
816360.0,-5.217867096156836e-06,3.9,0.011160842428691765
816420.0,-5.217693439933643e-06,3.9,0.01116138743663139
816480.0,-5.217520000619432e-06,3.9,0.011161932409309855
816540.0,-5.217346572060507e-06,3.9,0.011162477380232582
816600.0000000001,-5.217172870007961e-06,3.9,0.011163022336561426
816660.0,-5.216999044191013e-06,3.9,0.01116356727929665
816720.0,-5.216825487791668e-06,3.9,0.011164112197946397
816780.0,-5.216652120311876e-06,3.9,0.011164657081352315
816840.0,-5.2164787621576385e-06,3.9,0.011165201963003371
816900.0000000001,-5.216305143493262e-06,3.9,0.011165746830067711
816960.0,-5.216131403362821e-06,3.9,0.011166291683545094
817020.0,-5.215957922443083e-06,3.9,0.011166836512948855
817080.0000000001,-5.21578464486033e-06,3.9,0.011167381307126087
817140.0,-5.215611377389148e-06,3.9,0.01116792609954932
817200.0000000001,-5.215437859041084e-06,3.9,0.011168470877392995
817260.0,-5.215264201452533e-06,3.9,0.011169015641656394
817320.0,-5.215090799050487e-06,3.9,0.011169560381858002
817380.0000000001,-5.2149176055134655e-06,3.9,0.011170105086850374
817440.0,-5.214744422390011e-06,3.9,0.011170649790089597
817500.0,-5.2145709783111054e-06,3.9,0.011171194478756433
817560.0,-5.214397406648707e-06,3.9,0.01117173915384965
817620.0,-5.2142241011538145e-06,3.9,0.011172283804892888
817680.0000000001,-5.214050993436228e-06,3.9,0.011172828420744192
817740.0,-5.213877895445387e-06,3.9,0.011173373034843196
817800.0,-5.213704521893449e-06,3.9,0.01117391763437697
817860.0,-5.213531081908109e-06,3.9,0.011174462220343781
817920.0,-5.2133578242035855e-06,3.9,0.011175006782272422
817980.0000000001,-5.213184803546582e-06,3.9,0.01117555130902639
818040.0,-5.213011794785764e-06,3.9,0.011176095834028923
818100.0,-5.212838509939039e-06,3.9,0.011176640344473372
818160.0,-5.212665128245743e-06,3.9,0.011177184841357516
818220.0,-5.212491969895406e-06,3.9,0.011177729314215283
818280.0000000001,-5.212319032576324e-06,3.9,0.011178273751915636
818340.0,-5.2121461062690395e-06,3.9,0.011178818187865414
818400.0,-5.211972910983534e-06,3.9,0.011179362609264243
818460.0,-5.211799608572847e-06,3.9,0.011179907017109433
818520.0,-5.211626548678509e-06,3.9,0.011180451400940017
818580.0000000001,-5.211453695787584e-06,3.9,0.011180995749630418
818640.0,-5.211280853135887e-06,3.9,0.011181540096571118
818700.0,-5.211107747116803e-06,3.9,0.011182084428968009
818760.0,-5.2109345347148014e-06,3.9,0.011182628747817893
818820.0,-5.210761535863733e-06,3.9,0.011183173042664956
818880.0000000001,-5.210588779950477e-06,3.9,0.011183717302389063
818940.0,-5.2104160361025565e-06,3.9,0.011184261560364315
819000.0,-5.210242983019238e-06,3.9,0.011184805803802893
819060.0000000001,-5.2100698763220045e-06,3.9,0.01118535003370112
819120.0,-5.209896985064076e-06,3.9,0.011185894239608255
819180.0000000001,-5.209724297076374e-06,3.9,0.011186438410409677
819240.0,-5.209551619186736e-06,3.9,0.011186982579463104
819300.0,-5.209378680438661e-06,3.9,0.011187526733986968
819360.0000000001,-5.209205631254542e-06,3.9,0.01118807087497711
819420.0,-5.209032827139224e-06,3.9,0.011188614991987953
819480.0000000001,-5.20886022548713e-06,3.9,0.011189159073910247
819540.0,-5.208687633870588e-06,3.9,0.011189703154085403
819600.0,-5.208514790444586e-06,3.9,0.011190247219738114
819660.0000000001,-5.208341815874292e-06,3.9,0.011190791271863742
819720.0,-5.208169094913381e-06,3.9,0.0111913353000218
819780.0,-5.207996582139303e-06,3.9,0.011191879293108506
819840.0,-5.207824079649239e-06,3.9,0.011192423284448942
819900.0,-5.207651325463607e-06,3.9,0.01119296726127404
819960.0000000001,-5.2074784236726686e-06,3.9,0.011193511224578663
820020.0,-5.207305776989015e-06,3.9,0.011194055163927468
820080.0,-5.207133353343022e-06,3.9,0.011194599068222096
820140.0,-5.20696094081777e-06,3.9,0.011195142970771281
820200.0,-5.206788251914997e-06,3.9,0.011195686858812259
820260.0000000001,-5.206615471338009e-06,3.9,0.011196230733339392
820320.0,-5.2064429052046244e-06,3.9,0.01119677458392241
820380.0,-5.206270563922824e-06,3.9,0.011197318399468416
820440.0,-5.206098233850194e-06,3.9,0.011197862213269833
820500.0,-5.205925640241213e-06,3.9,0.011198406012570133
820560.0000000001,-5.205752906947527e-06,3.9,0.011198949798363209
820620.0,-5.20558044953286e-06,3.9,0.011199493560223895
820680.0,-5.205408190214868e-06,3.9,0.011200037287064691
820740.0,-5.205235940709223e-06,3.9,0.011200581012161781
820800.0,-5.205063415920542e-06,3.9,0.011201124722764843
820860.0000000001,-5.204890802753663e-06,3.9,0.011201668419867276
820920.0,-5.204718410115913e-06,3.9,0.011202212093049021
820980.0,-5.204546231944809e-06,3.9,0.011202755731228023
821040.0000000001,-5.204374064415552e-06,3.9,0.011203299367664166
821100.0,-5.20420162315504e-06,3.9,0.011203842989613359
821160.0000000001,-5.204029090620811e-06,3.9,0.011204386598068527
821220.0,-5.203856797819423e-06,3.9,0.011204930182614722
821280.0,-5.20368470375888e-06,3.9,0.011205473732175293
821340.0000000001,-5.203512619559343e-06,3.9,0.011206017279993832
821400.0,-5.203340278574732e-06,3.9,0.011206560813332524
821460.0000000001,-5.20316781203702e-06,3.9,0.011207104333183775
821520.0,-5.202995578518205e-06,3.9,0.011207647829137756
821580.0,-5.2028235840464195e-06,3.9,0.011208191290123183
821640.0000000001,-5.2026516014447e-06,3.9,0.011208734749367458
821700.0,-5.202479304321765e-06,3.9,0.011209278194138955
821760.0,-5.202306945178252e-06,3.9,0.011209821625429614
821820.0,-5.202134831092889e-06,3.9,0.01121036503283466
821880.0,-5.201962905790455e-06,3.9,0.011210908405288272
821940.0000000001,-5.201790989770041e-06,3.9,0.011211451776001555
822000.0,-5.201618804514605e-06,3.9,0.011211995132249146
822060.0,-5.201446504163812e-06,3.9,0.011212538475022486
822120.0,-5.2012744699005765e-06,3.9,0.011213081793921864
822180.0,-5.2011026322649e-06,3.9,0.011213625077886886
822240.0000000001,-5.2009308042450415e-06,3.9,0.011214168360112452
822300.0,-5.200758721754416e-06,3.9,0.011214711627879364
822360.0,-5.200586502586556e-06,3.9,0.01121525488217862
822420.0,-5.200414530933403e-06,3.9,0.011215798112615583
822480.0,-5.200242777981576e-06,3.9,0.011216341308135232
822540.0000000001,-5.200071035887907e-06,3.9,0.011216884501916274
822600.0,-5.199899028408902e-06,3.9,0.011217427681245729
822660.0,-5.1997268857499845e-06,3.9,0.011217970847114109
822720.0,-5.199555029384432e-06,3.9,0.011218513989131842
822780.0,-5.199383352742535e-06,3.9,0.011219057096249313
822840.0000000001,-5.199211684948157e-06,3.9,0.011219600201629005
822900.0,-5.1990397527009146e-06,3.9,0.011220143292564197
822960.0,-5.1988677241871245e-06,3.9,0.011220686370044853
823020.0000000001,-5.1986959244942995e-06,3.9,0.011221229423686507
823080.0,-5.198524345003282e-06,3.9,0.011221772442444948
823140.0000000001,-5.19835277642703e-06,3.9,0.01122231545946646
823200.0,-5.198180923015422e-06,3.9,0.011222858462050496
823260.0,-5.198008955427184e-06,3.9,0.011223401451186573
823320.0000000001,-5.197837263329491e-06,3.9,0.011223944416495294
823380.0,-5.197665753838103e-06,3.9,0.011224487346937803
823440.0000000001,-5.197494253399424e-06,3.9,0.011225030275644242
823500.0,-5.197322502630453e-06,3.9,0.011225573189920231
823560.0,-5.197150615288691e-06,3.9,0.011226116090754835
823620.0000000001,-5.196978993873831e-06,3.9,0.011226658967773704
823680.0,-5.1968075776354244e-06,3.9,0.011227201809943358
823740.0,-5.196636171521058e-06,3.9,0.011227744650377793
823800.0,-5.196464495535759e-06,3.9,0.011228287476388826
823860.0,-5.196292693598141e-06,3.9,0.011228830288965009
823920.0000000001,-5.196121175632112e-06,3.9,0.011229373077737076
823980.0,-5.195949835285282e-06,3.9,0.01122991583167692
824040.0,-5.195778503605763e-06,3.9,0.01123045858388238
824100.0,-5.195606890326952e-06,3.9,0.011231001321671479
824160.0,-5.195435185815699e-06,3.9,0.011231544046032283
824220.0000000001,-5.195263736905964e-06,3.9,0.011232086746600568
824280.0,-5.195092487927588e-06,3.9,0.01123262941235362
824340.0,-5.194921248789431e-06,3.9,0.011233172076373124
824400.0,-5.1947497559302274e-06,3.9,0.01123371472598329
824460.0,-5.1945781104075285e-06,3.9,0.011234257362171703
824520.0000000001,-5.194406740848756e-06,3.9,0.011234799974579195
824580.0,-5.1942355718763154e-06,3.9,0.01123534255218841
824640.0,-5.194064412848008e-06,3.9,0.01123588512806492
824700.0,-5.193892997983334e-06,3.9,0.011236427689539117
824760.0,-5.193721445200342e-06,3.9,0.01123697023759811
824820.0000000001,-5.193550161093756e-06,3.9,0.011237512761887749
824880.0,-5.1933790728432505e-06,3.9,0.011238055251396064
824940.0,-5.193207994252492e-06,3.9,0.011238597739172533
825000.0,-5.193036635979349e-06,3.9,0.0112391402125537
825060.0,-5.192865216882754e-06,3.9,0.011239682672526178
825120.0000000001,-5.192693996805263e-06,3.9,0.01124022510874089
825180.0,-5.1925229908443195e-06,3.9,0.011240767510191213
825240.0,-5.192351995607016e-06,3.9,0.011241309909910523
825300.0000000001,-5.192180732024316e-06,3.9,0.011241852295241552
825360.0,-5.192009371729979e-06,3.9,0.01124239466717043
825420.0000000001,-5.1918382410033815e-06,3.9,0.011242937015353085
825480.0,-5.191667322456846e-06,3.9,0.011243479328788275
825540.0,-5.19149641442703e-06,3.9,0.011244021640493311
825600.0000000001,-5.191325251946277e-06,3.9,0.01124456393781705
825660.0,-5.19115395539466e-06,3.9,0.01124510622174515
825720.0,-5.190982902067731e-06,3.9,0.011245648481938611
825780.0,-5.190812077387823e-06,3.9,0.011246190707401509
825840.0,-5.190641264104282e-06,3.9,0.011246732931135085
825900.0000000001,-5.190470148896601e-06,3.9,0.011247275140494365
825960.0,-5.19029892976793e-06,3.9,0.011247817336464546
826020.0,-5.1901279926515915e-06,3.9,0.011248359508711605
826080.0,-5.189957248885043e-06,3.9,0.011248901646245006
826140.0,-5.18978651461047e-06,3.9,0.01124944378204993
826200.0000000001,-5.189615461411802e-06,3.9,0.011249985903487537
826260.0,-5.189444354970338e-06,3.9,0.011250528011542566
826320.0,-5.189273488530559e-06,3.9,0.011251070095886018
826380.0,-5.189102819824664e-06,3.9,0.011251612145532672
826440.0,-5.188932160806748e-06,3.9,0.011252154193451689
826500.0000000001,-5.188761235439048e-06,3.9,0.011252696227010407
826560.0,-5.1885901969593014e-06,3.9,0.011253238247193018
826620.0,-5.188419402057654e-06,3.9,0.011253780243675595
826680.0,-5.188248809315305e-06,3.9,0.01125432220547825
826740.0,-5.188078226546396e-06,3.9,0.0112548641655541
826800.0000000001,-5.187907412630001e-06,3.9,0.011255406111276626
826860.0,-5.18773644996313e-06,3.9,0.011255948043629555
826920.0,-5.187565736697158e-06,3.9,0.01125648995229396
826980.0,-5.187395239066204e-06,3.9,0.011257031826295302
827040.0,-5.187224752082434e-06,3.9,0.01125757369857068
827100.0000000001,-5.187053975377015e-06,3.9,0.011258115556499703
827160.0,-5.186883117859877e-06,3.9,0.011258657401065629
827220.0,-5.186712465481944e-06,3.9,0.011259199221954539
827280.0000000001,-5.186542052988506e-06,3.9,0.011259741008197226
827340.0,-5.186371652447874e-06,3.9,0.011260282792714788
827400.0000000001,-5.1862009709571e-06,3.9,0.011260824562892955
827460.0,-5.186030203274e-06,3.9,0.01126136631971453
827520.0,-5.185859649861293e-06,3.9,0.011261908052870575
827580.0000000001,-5.1856893048625e-06,3.9,0.01126244975139723
827640.0,-5.185518970224222e-06,3.9,0.011262991448199599
827700.0000000001,-5.185348384112419e-06,3.9,0.011263533130669533
827760.0,-5.185177673851101e-06,3.9,0.011264074799789352
827820.0,-5.185007204065066e-06,3.9,0.011264616445255164
827880.0000000001,-5.184836954268528e-06,3.9,0.011265158056108372
827940.0,-5.184666715326826e-06,3.9,0.011265699665238134
828000.0,-5.184496235436244e-06,3.9,0.011266241260042418
828060.0,-5.184325567343775e-06,3.9,0.011266782841503085
828120.0,-5.18415519861224e-06,3.9,0.011267324399321193
828180.0000000001,-5.18398502876389e-06,3.9,0.011267865922543524
828240.0,-5.1838148687074135e-06,3.9,0.011268407444043239
828300.0,-5.18364443353453e-06,3.9,0.011268948951224423
828360.0,-5.1834739046511445e-06,3.9,0.011269490445068454
828420.0,-5.183303611135436e-06,3.9,0.011270031915281427
828480.0000000001,-5.18313351709489e-06,3.9,0.011270573350915377
828540.0,-5.1829634329019085e-06,3.9,0.011271114784827563
828600.0,-5.1827930841037095e-06,3.9,0.011271656204428177
828660.0,-5.182622635183567e-06,3.9,0.011272197610698097
828720.0,-5.182452420762975e-06,3.9,0.011272738993348408
828780.0000000001,-5.182282415575623e-06,3.9,0.011273280341436478
828840.0,-5.182112420768957e-06,3.9,0.011273821687803626
828900.0,-5.18194213633642e-06,3.9,0.011274363019866123
828960.0,-5.181771772326909e-06,3.9,0.011274904338604397
829020.0,-5.1816016481453285e-06,3.9,0.011275445633734527
829080.0000000001,-5.181431718776692e-06,3.9,0.011275986894319178
829140.0,-5.181261799041182e-06,3.9,0.011276528153183729
829200.0,-5.181091611328151e-06,3.9,0.011277069397750574
829260.0000000001,-5.180921325541929e-06,3.9,0.01127761062899965
829320.0,-5.180751273397949e-06,3.9,0.011278151836652024
829380.0000000001,-5.180581440672489e-06,3.9,0.011278693009775673
829440.0,-5.180411618822518e-06,3.9,0.011279234181180042
829500.0,-5.180241505405904e-06,3.9,0.011279775338293638
829560.0000000001,-5.180071301069765e-06,3.9,0.011280316482095923
829620.0,-5.179901344582861e-06,3.9,0.011280857602312946
829680.0000000001,-5.179731585590695e-06,3.9,0.011281398688017957
829740.0,-5.179561836361941e-06,3.9,0.01128193977200454
829800.0,-5.179391812873469e-06,3.9,0.011282480841707274
829860.0000000001,-5.17922167878729e-06,3.9,0.011283021898105138
829920.0,-5.179051784047143e-06,3.9,0.011283562930929171
829980.0,-5.178882114237914e-06,3.9,0.011284103929257898
830040.0,-5.178712455578913e-06,3.9,0.011284644925869041
830100.0,-5.1785425385539125e-06,3.9,0.01128518590820324
